;Уровень снижения
7092;60.76241403621094
7093;36.187106980427956
7094;34.249291257434386
7095;30.529813517997724
7096;93.9009721882982
7097;42.23731543448086
7098;25.06990485670026
7099;26.491452557168245
7100;39.5069089501872
7101;37.64496196633274
7102;26.256297528107453
7103;34.22467348484325
7104;29.630023917632155
7105;22.893337945475544
7106;30.651924334822354
7107;23.877338954186047
7108;22.204543855480217
7109;29.510524444823112
7110;29.639642877676504
7111;33.222907510505415
7112;32.43907521747587
7113;24.267547340811564
7114;29.36881791654413
7115;20.15061446812346
7116;36.18349881350986
7117;34.1832315876579
7118;31.33265091332329
7119;37.06208763412518
7120;22.611412778580576
7121;35.87247893674852
7122;39.23201694323871
7123;26.27711915965933
7124;21.968545769016686
7125;27.73418526587906
7126;23.56847003825348
7127;25.252347401495452
7128;36.193939590664726
7129;55.77286488003066
7130;24.473839572856132
7131;35.24988236731725
7132;35.9378096942288
7133;35.94467122330846
7134;35.712614674966545
7135;26.673776826505218
7136;47.80614207922797
7137;24.766858264140833
7138;28.13046995925903
7139;43.6003496871184
7140;31.632683443150977
7141;25.385668990708933
7142;58.097634068427205
7143;23.030407438889835
7144;37.46313769176227
7145;37.56156506592243
7146;35.9945438357342
7147;13.515596574714554
7148;42.54634809051871
7149;20.740934000795892
7150;34.56280617766645
7151;41.16581792942573
7152;30.907586335580167
7153;26.757932732430167
7154;22.355323768478172
7155;29.0657700195953
7156;27.57157987775136
7157;24.56371488232682
7158;23.32564427230313
7159;36.43768639300519
7160;28.832459317683114
7161;25.631047509089434
7162;27.168051498271602
7163;20.749672284353398
7164;40.52415663978991
7165;35.019561766578576
7166;31.779183243782022
7167;32.768963560838024
7168;36.18961950028222
7169;17.814473845875604
7170;33.58426307608672
7171;39.38890675445524
7172;23.61120830995394
7173;16.969287012723036
7174;31.12128345077338
7175;32.16413163674578
7176;33.095771979007615
7177;19.43034567928591
7178;24.049572708343696
7179;43.05744715277523
7180;51.47191455963086
7181;31.25867856858431
7182;37.30072267975129
7183;24.49813546365699
7184;38.88906482535192
7185;29.036869040307682
7186;43.47725003871988
7187;30.821155434433724
7188;28.925804097359613
7189;39.67700605312239
7190;26.574422812172905
7191;41.60712461376646
7192;39.13918671632298
7193;23.75847259135569
7194;18.096125737948242
7195;42.435162645236886
7196;38.657575120003656
7197;50.77586930944853
7198;32.34041378191105
7199;31.0892375494779
7200;14.755872002764047
7201;48.2611079178941
7202;1.2689058525715669
7203;84.87782158695154
7204;48.66621441658623
7205;31.442598186788285
7206;40.49668022493384
7207;32.573516493903966
7208;35.52319982020802
7209;43.95199335244001
7210;22.708756135681803
7211;28.013678376868945
7212;24.3937799093541
7213;53.73908455523332
7214;28.28970506738005
7215;5.457803833744768
7216;39.2208818274899
7217;24.082794725642962
7218;48.1622309753156
7219;57.60933426506004
7220;79.1562407495541
7221;28.53653413775393
7222;19.75443752041857
7223;25.819258327488182
7224;45.454884059044765
7225;32.869528436843574
7226;28.335844543508948
7227;34.93994763332194
7228;37.91282401727243
7229;26.397471103345506
7230;37.38706837259294
7231;33.05721273123503
7232;21.892022860280434
7233;9.54903377707701
7234;12.91434219059424
7235;24.933762594071357
7236;31.597720434507583
7237;32.61229157727794
7238;22.397191610898805
7239;24.12280677158799
7240;30.923187387263273
7241;27.39976893404186
7242;28.797522392855175
7243;30.075066296455322
7244;18.32746289449539
7245;39.212245701199194
7246;39.05268842969956
7247;31.880312541803583
7248;20.013141546984347
7249;31.438129836129598
7250;30.8173511630375
7251;44.68367094535608
7252;39.90598011483181
7253;26.636651346466895
7254;29.639506456022875
7255;22.54262750720988
7256;29.747587501691054
7257;17.90568813693405
7258;27.72291226922226
7259;28.200327962862538
7260;37.06595302805844
7261;31.61931350591885
7262;20.980859264454686
7263;27.108565011009706
7264;27.16640375076048
7265;41.712509021371716
7266;42.55133680272893
7267;33.75544914618922
7268;23.44641848020843
7269;32.56717872119163
7270;34.89078338269962
7271;25.09827861942065
7272;19.89966978315737
7273;33.504742975323154
7274;32.60209455131399
7275;33.5620392356876
7276;20.556712111256115
7277;25.90880871728122
7278;24.410167250589826
7279;30.68029782386844
7280;28.594192737485773
7281;39.567439993148355
7282;35.509624949475985
7283;33.70514926661172
7284;28.586572901387036
7285;61.78516941838992
7286;23.672708774943946
7287;29.701987323943
7288;18.9362886151625
7289;21.949599780736957
7290;22.542046931249462
7291;35.10728200771776
7292;53.334261663113416
7293;49.34457768384956
7294;42.655979410977864
7295;32.51831731832325
7296;25.158398069325568
7297;27.67370347385971
7298;22.559155080103764
7299;45.353342356003814
7300;51.629885489480834
7301;50.149542317914964
7302;31.6377599338826
7303;49.91952897064538
7304;27.45788217654087
7305;25.414747731585823
7306;33.89935724167063
7307;37.918534355813065
7308;25.564590134604696
7309;26.573105756117382
7310;31.500302562084237
7311;36.62924046830378
7312;21.454945828761936
7313;22.717093072787424
7314;43.63720719842891
7315;38.32386143745388
7316;18.646258458310836
7317;21.011882719560802
7318;41.089560412724914
7319;46.3032578308629
7320;38.742330076011974
7321;24.92506955221543
7322;18.554811964786218
7323;20.181190200061117
7324;22.280760369523428
7325;33.77497894551229
7326;37.19712482998976
7327;12.87587527750505
7328;30.272303603433148
7329;49.75988765306884
7330;0.5225283226163002
7331;28.973172458534048
7332;24.92285146986955
7333;27.470858187303953
7334;35.99178228094569
7335;50.147378732499035
7336;28.41524439118413
7337;31.567555234960953
7338;19.154039445238556
7339;30.733410372571818
7340;32.11930205403329
7341;44.54857311651307
7342;33.73131054034951
7343;16.532377465933408
7344;36.79044364030389
7345;32.59530014502021
7346;36.655992690797326
7347;39.80985645375805
7348;33.05726247314639
7349;23.758064642574016
7350;29.631982593096673
7351;10.287676707979903
7352;33.37130345257747
7353;39.37328113841893
7354;27.334458369453436
7355;26.678089203907483
7356;34.73250551913593
7357;39.27718266940938
7358;27.67773790502217
7359;42.618703738996025
7360;24.04160452777237
7361;32.33341845730819
7362;29.59640245090245
7363;29.847095271226188
7364;38.804769326008405
7365;35.2230383066769
7366;26.587623043461683
7367;26.221820998795202
7368;39.53427066377084
7369;31.577829395542395
7370;25.711460321608392
7371;30.507404175233294
7372;51.4928587982621
7373;28.200763187130935
7374;27.199525521451424
7375;17.42726471370009
7376;18.50295699099032
7377;49.24466386416424
7378;27.20114288220684
7379;14.572695470827194
7380;28.636154984976685
7381;17.982059053214716
7382;28.890624137602792
7383;7.103460431877623
7384;39.01662553615406
7385;26.76289431420773
7386;42.936873443273285
7387;47.61227912308783
7388;46.97684849279524
7389;21.576704198334795
7390;30.351360271841898
7391;30.450938109633753
7392;34.440189310995514
7393;40.882460268287055
7394;29.48716105568261
7395;32.47199381420956
7396;21.628620471617037
7397;25.311561997432268
7398;32.5797706147886
7399;33.92150318059462
7400;26.724396647398336
7401;34.96337837423208
7402;56.56894782632153
7403;29.01328590856381
7404;28.36076212033743
7405;25.073866840755834
7406;44.27809632748001
7407;30.6375951727699
7408;31.321380042344426
7409;32.46841672153441
7410;40.060194775338
7411;42.86411544295937
7412;29.210951720685184
7413;32.518447130533566
7414;28.85388803293571
7415;24.13755963285102
7416;40.76522568744836
7417;33.22044625758595
7418;37.75431254043522
7419;82.98250793498332
7420;27.64748199714907
7421;28.874240332734878
7422;38.290481491746235
7423;26.45541294271766
7424;40.647373632279226
7425;30.25388866127667
7426;3.1494611348407417
7427;37.540116037294496
7428;30.47208536923003
7429;29.332824428997107
7430;15.318743359530279
7431;30.87314743348244
7432;29.261673520806
7433;28.56512066950021
7434;31.456536708511468
7435;33.37815606855193
7436;37.051423110526
7437;40.40798983146724
7438;36.05806452641244
7439;28.92370896810734
7440;21.82747520219628
7441;49.850971024264005
7442;26.29317118543897
7443;32.320451424436264
7444;50.46612610274279
7445;25.331583738838226
7446;43.0979814544234
7447;14.563981526788966
7448;31.41141843489212
7449;23.265174335985073
7450;27.80206141518431
7451;26.188219872827794
7452;32.15480980112034
7453;69.77144946761132
7454;25.036531776810623
7455;24.97999743244868
7456;37.952522197871495
7457;39.15904286198742
7458;34.302524582347175
7459;16.628304551487894
7460;24.624673744878937
7461;44.516586839506
7462;33.045933109809944
7463;30.570867008329454
7464;48.08472412096313
7465;32.41375349411467
7466;34.77091870422335
7467;31.327570484599082
7468;27.082855102815113
7469;26.08406372031627
7470;30.466034769777465
7471;28.48449729786336
7472;39.307717946641596
7473;37.387201840352176
7474;29.228590116334285
7475;23.378996265639067
7476;32.02052235802872
7477;36.798126577145794
7478;37.76733145229111
7479;31.175185522248462
7480;30.565964841734168
7481;34.67923534423501
7482;31.518977518728665
7483;23.520438618515723
7484;31.818667387964762
7485;33.78667129708219
7486;13.608449948319908
7487;14.14932196858576
7488;26.423992901061133
7489;36.95738346208231
7490;37.81949295910553
7491;27.91722273872575
7492;40.27430075488563
7493;18.32987076191815
7494;40.25860137756163
7495;41.0004036666178
7496;43.31016649114359
7497;29.8634962473968
7498;22.485209464727312
7499;47.02741663539475
7500;32.279531442945775
7501;23.767996725324235
7502;34.84616534420322
7503;36.185710454187515
7504;25.93198928357019
7505;38.38640572785819
7506;47.48168952238827
7507;50.10981054281718
7508;33.08841148307168
7509;31.722147191422778
7510;45.680682541122664
7511;24.938759660605243
7512;26.430412422848033
7513;36.02494950046464
7514;27.12804612957968
7515;32.136110793841375
7516;34.87578077832766
7517;37.01982630742048
7518;27.701643194624882
7519;37.24205245289609
7520;27.220655978496833
7521;59.55072731335167
7522;31.22558063564481
7523;51.98207030222076
7524;34.32553373888547
7525;43.032698473645965
7526;25.963437900325665
7527;43.72834000914829
7528;20.190805776523753
7529;19.719750833237544
7530;29.710386109361913
7531;52.91912209360885
7532;30.202259612060832
7533;32.338527838439305
7534;31.767183999340006
7535;27.675746791176515
7536;40.494366206592986
7537;24.5036360474552
7538;35.59887499644101
7539;46.88905400833706
7540;53.196694012098135
7541;56.208966595020904
7542;30.350496323996584
7543;21.44415401698112
7544;22.40432203194847
7545;26.812444983496107
7546;16.266290207102806
7547;31.991180237387983
7548;34.04252627597354
7549;33.8646670416202
7550;34.31057735593619
7551;31.37152175437055
7552;16.745360184721434
7553;41.704525650811874
7554;39.55546793022442
7555;25.647165110561552
7556;46.95066817027707
7557;32.99850155559826
7558;28.089765703802648
7559;27.471025720160085
7560;39.516316243598446
7561;37.90143727241395
7562;33.88992097599515
7563;25.487905136513845
7564;34.6983296574632
7565;68.64752542014126
7566;35.056169730501615
7567;32.68929072035896
7568;33.6616043311657
7569;36.94236384549874
7570;28.497706504720654
7571;24.481169932925397
7572;14.669189724007378
7573;30.737316335898097
7574;31.78423211412201
7575;39.37632984933456
7576;36.83891947657709
7577;36.72150623725157
7578;23.861835147097427
7579;23.22671370473559
7580;37.8764533456613
7581;35.310553857742114
7582;46.13151336583531
7583;80.95970373215768
7584;28.126254139542283
7585;27.199821565322523
7586;36.33930694921146
7587;49.965795877395195
7588;37.990171671380175
7589;31.28805606743138
7590;30.510929952160993
7591;62.71891332287191
7592;27.54444256382206
7593;23.569849075772208
7594;31.728124926046792
7595;19.354535290265478
7596;16.543716060132933
7597;37.99754082685611
7598;35.55842871311711
7599;15.721686979463719
7600;31.526810552163127
7601;27.700261048653225
7602;34.33805242902327
7603;25.955308707430547
7604;31.448093280329832
7605;17.832873122487843
7606;31.972061504196425
7607;21.117338726433374
7608;30.037976223024053
7609;23.364382027548096
7610;19.50543806880963
7611;37.12650831033856
7612;36.626397558776326
7613;24.952901614598012
7614;20.85126927797943
7615;33.470191596916735
7616;33.046404960702574
7617;19.763059379402875
7618;44.1194089937851
7619;38.29609717341065
7620;29.53344664627972
7621;35.91678275575635
7622;29.833173243920243
7623;22.06028323529482
7624;32.3968839386638
7625;26.66829064307297
7626;30.14513560210671
7627;8.121914854086917
7628;32.4304840847824
7629;32.87100339111847
7630;30.48254123267243
7631;24.025885595486095
7632;72.22291450576795
7633;23.155907087659273
7634;25.811252242076854
7635;27.308608262565205
7636;30.209674091628347
7637;45.99438226780887
7638;27.69555825893604
7639;24.2233383845247
7640;47.44749145924942
7641;25.229912632651995
7642;18.94950957844928
7643;49.12572633898014
7644;28.22807225986385
7645;40.131101802755836
7646;34.66646327683105
7647;32.53781432363785
7648;28.374456438516848
7649;40.89741344220018
7650;25.798423524849113
7651;53.029627256350686
7652;15.3255347097773
7653;31.2503174610547
7654;41.63685199254205
7655;42.37437322141539
7656;36.7184004258636
7657;15.443378081036427
7658;53.36188071808401
7659;28.87938425591326
7660;50.3208566493318
7661;36.950469242234426
7662;31.921071747376168
7663;8.14397088182736
7664;23.76602366146286
7665;15.686844952777193
7666;0.0
7667;33.738022471712
7668;26.170841141476792
7669;15.687722460439367
7670;15.605437735709588
7671;28.438714073224926
7672;51.158932520095846
7673;28.19178912666707
7674;35.998211381581946
7675;33.057773987647764
7676;39.30316685606788
7677;41.11340390426502
7678;22.554451311082087
7679;30.727833001926143
7680;27.88187960388236
7681;19.30451560057889
7682;24.62020411421681
7683;70.64929126157998
7684;35.6888378274601
7685;24.808765247952547
7686;33.886150609149205
7687;12.055655157651893
7688;25.72212801200586
7689;35.78941422096135
7690;46.48139701425368
7691;30.793073189172592
7692;33.84412822970803
7693;26.11940329750173
7694;33.16895433683657
7695;46.48461195137873
7696;38.37418907733397
7697;29.89024306132296
7698;29.05021356577982
7699;28.14260247031181
7700;28.532291095544043
7701;23.0893442762089
7702;36.92652851193723
7703;25.988735160463243
7704;44.829313549513095
7705;43.515773945984606
7706;35.89444095818936
7707;28.110678536196225
7708;7.615526971676867
7709;20.000505044352945
7710;29.58392678368245
7711;18.315372399711705
7712;33.58914012831959
7713;16.579593535373405
7714;34.56693155714572
7715;69.72165699885066
7716;28.26165247340784
7717;37.80360631983353
7718;43.2971501407872
7719;22.38874752268164
7720;26.914219218690445
7721;20.38081524395677
7722;45.42105136306207
7723;23.550205032953496
7724;27.311436789235632
7725;94.28426667558216
7726;31.97073330437199
7727;26.86730784960395
7728;30.40106724194727
7729;17.08703691735261
7730;28.69082613229178
7731;23.00878191366216
7732;45.61106801202463
7733;42.6140418531401
7734;38.88147399670672
7735;29.220546311231487
7736;46.18933695062385
7737;37.444312046001635
7738;24.770957006184872
7739;22.058627354937155
7740;22.660795465586332
7741;14.346138719550616
7742;39.7383066213791
7743;32.28600324507994
7744;30.186459778233132
7745;29.333032360559397
7746;33.1627341272052
7747;32.70238466485345
7748;58.06896685558832
7749;37.83235938768995
7750;24.398704109298052
7751;69.70946547795045
7752;29.769291842195855
7753;34.53607682392199
7754;38.57811292970218
7755;36.06898329092604
7756;45.702117938792654
7757;40.30664226956587
7758;12.596152569868496
7759;19.866165633187734
7760;30.54150676585039
7761;24.455840635021435
7762;43.00544746266143
7763;27.181180511022724
7764;35.90996246380796
7765;24.856615202312422
7766;25.33890214927869
7767;39.09824620283317
7768;50.96956846700468
7769;21.060623456938544
7770;27.104345755298798
7771;24.872243531363907
7772;31.45721471724801
7773;33.59610916921672
7774;24.44465471675071
7775;29.21256675922328
7776;31.704477786204137
7777;27.489659158286887
7778;26.467080082973162
7779;32.17510152133033
7780;35.41755559143088
7781;34.905723506272196
7782;34.24261246338896
7783;52.69339559251497
7784;23.51018989884953
7785;28.891742195799736
7786;36.12240250754032
7787;28.973683007195188
7788;47.18072195497858
7789;30.012397199375517
7790;39.4900572427676
7791;42.97535769705485
7792;21.80164269377256
7793;35.01161833728213
7794;22.797809677613905
7795;28.13380035519329
7796;30.376987798949184
7797;31.970824762729116
7798;21.60350588860623
7799;35.03239320499975
7800;34.37922862952803
7801;32.02210466751553
7802;1.0921958157679046
7803;34.315860777185684
7804;18.951440788721282
7805;83.38570329207033
7806;29.836879858941185
7807;58.091573604625154
7808;7.8736610293632685
7809;22.085691669280116
7810;42.472720154293306
7811;18.674827182906068
7812;30.68350500855397
7813;30.21108569223172
7814;20.20278247008604
7815;53.05872396947091
7816;35.27171867095193
7817;27.654487810810206
7818;21.77741896411633
7819;28.706288104135336
7820;13.74199624840716
7821;19.854574981835317
7822;38.82829734909777
7823;20.02929606697267
7824;30.379082846007982
7825;16.459806371416537
7826;34.44628210732282
7827;23.442132557612805
7828;43.00932923998697
7829;66.61981843118818
7830;20.66332612920902
7831;16.136562242206022
7832;22.727901400363905
7833;71.2026241086881
7834;27.623626711173433
7835;31.52422366071969
7836;63.358009753720054
7837;33.48902931692355
7838;38.02300942276515
7839;36.23575861919886
7840;30.80718778410275
7841;21.135031699669103
7842;32.512815620246656
7843;35.96299337338053
7844;56.338950781108245
7845;39.33017869184124
7846;31.124093755301214
7847;28.526133436161043
7848;27.653189465354366
7849;52.40412835607392
7850;36.804434631987526
7851;33.801135246971135
7852;35.11629910715298
7853;25.018120460705894
7854;36.04165435498173
7855;52.01500434854284
7856;23.78031115579608
7857;35.90198369587886
7858;28.357551741810294
7859;86.67550049152449
7860;31.15306207107878
7861;26.55147768916395
7862;34.78585555258075
7863;18.53674645557781
7864;28.417355060666004
7865;30.036421099470388
7866;20.77613108023296
7867;33.03161422833733
7868;23.229739749302894
7869;32.63630690989405
7870;31.111340461056564
7871;32.11845566735907
7872;40.079618173222826
7873;21.429109155198944
7874;38.43206608630555
7875;44.93087414622416
7876;18.120059957288
7877;33.861610536879084
7878;37.07030241599157
7879;28.603855145498486
7880;38.97137904461594
7881;27.807669916000904
7882;35.892362255224455
7883;27.42892496705259
7884;43.77253335341595
7885;29.244998738114997
7886;27.545354022434076
7887;39.58509747363152
7888;35.95728273140831
7889;30.02409613674852
7890;25.383069162020227
7891;33.92753241562781
7892;26.32985117070181
7893;46.98856510441537
7894;9.797881651874713
7895;29.527354698409567
7896;33.489397837892135
7897;35.80872807261037
7898;37.7557160936686
7899;33.32138318634717
7900;56.76778437027704
7901;29.009561681600804
7902;33.14446071916977
7903;52.908617001836646
7904;26.23611341396495
7905;40.28042819129281
7906;26.43109049190326
7907;34.89077410111219
7908;28.75280896256757
7909;22.853346865509
7910;29.770138869048424
7911;19.512386443105665
7912;29.789655028644574
7913;64.35094428337013
7914;16.062137010881386
7915;29.272329292164883
7916;25.314028922028285
7917;28.991097485112622
7918;31.718737268064668
7919;29.101957290821712
7920;24.900650726872687
7921;27.02697038477804
7922;31.555300551403022
7923;31.872882861471926
7924;27.52016597773728
7925;35.86200773063895
7926;22.107117848341503
7927;52.54498634549418
7928;28.285356370841768
7929;41.88289859895501
7930;50.03181077684374
7931;37.20401769083651
7932;29.103943497285577
7933;19.260135153098528
7934;60.07411206235187
7935;35.89059211729249
7936;38.444693024015635
7937;31.665822398113885
7938;14.308637096356206
7939;32.553330136481705
7940;35.60271819492946
7941;53.311190890605445
7942;27.900363543994967
7943;42.29958821973776
7944;29.78329518606439
7945;30.534436882450866
7946;32.40283859852472
7947;33.73359279789569
7948;33.57776971385173
7949;23.6986104755643
7950;41.444340377528654
7951;38.55310801890092
7952;21.60124156077408
7953;15.197047013159521
7954;25.19817381293653
7955;48.40784325317055
7956;47.405918175287944
7957;34.42907889215004
7958;31.292339716842026
7959;24.35870844954742
7960;32.783504123144084
7961;35.331514208902185
7962;16.104079918962487
7963;26.047490064572926
7964;20.33334200136109
7965;27.136601764814237
7966;28.012340978039607
7967;44.347346379186796
7968;24.967829627504827
7969;36.54319491195125
7970;29.776654839553284
7971;18.880854609154778
7972;63.53589816778018
7973;44.02327231103449
7974;16.262240368859796
7975;33.0696845688394
7976;42.32825273598029
7977;22.253352090130058
7978;36.503388405261326
7979;38.22980419672187
7980;44.18650271974824
7981;25.755082155896897
7982;29.45579389587686
7983;27.33841668368421
7984;21.89859448145912
7985;25.109427045570854
7986;29.57992436157872
7987;13.406409168672894
7988;34.77989858396166
7989;27.120071993715232
7990;13.880273059069578
7991;19.20338704359717
7992;9.236046469495543
7993;15.692461788601095
7994;26.31192291538225
7995;42.25495933273977
7996;16.38160426416664
7997;28.556249136266555
7998;8.695175414361374
7999;48.932191182402526
8000;38.333084442859054
8001;20.17257954856516
8002;16.955892621658016
8003;24.92925473905
8004;16.37159240588778
8005;38.05586386167212
8006;43.59450476408499
8007;33.922276321815104
8008;38.79280147429847
8009;52.43034423847185
8010;24.13914798656484
8011;17.043947892964187
8012;34.83393930738724
8013;17.27725575941024
8014;47.373301559664284
8015;33.62939868096409
8016;11.45937115276302
8017;22.132362321637984
8018;30.39988071060807
8019;24.730805016516893
8020;38.06907907243568
8021;39.26787073597392
8022;29.91517748033237
8023;29.17213342331791
8024;33.46913523461318
8025;26.856337398611075
8026;32.735403677162644
8027;29.39386898167618
8028;47.388884520716445
8029;27.1912199353224
8030;1.4840005930903066
8031;30.500518491635386
8032;26.15278436683927
8033;19.475359468450943
8034;36.47555038401361
8035;23.007690447908573
8036;27.16413282765884
8037;33.35621943767987
8038;37.79152874417851
8039;36.05267535140068
8040;39.03879934981023
8041;32.956537012212856
8042;32.76329855170398
8043;24.51609184418507
8044;17.73143711630266
8045;32.751322138011446
8046;27.677332722013208
8047;40.67743697740205
8048;39.895634473043245
8049;23.720680088116104
8050;25.740075436448194
8051;29.33330374432334
8052;42.54999504006101
8053;23.70770599436769
8054;23.868798923576968
8055;52.15847830325415
8056;26.664733397488412
8057;24.40562989223182
8058;34.55543798493474
8059;27.40494512682272
8060;34.06164219290475
8061;20.037450464912705
8062;46.078079215031195
8063;42.89393265416782
8064;28.42296295426617
8065;39.5274966091176
8066;45.97573937771047
8067;37.826155677155235
8068;29.80716969019393
8069;24.803251570495433
8070;23.727339827243064
8071;31.998854192554667
8072;60.39086097089334
8073;14.586813795683051
8074;34.88866497984714
8075;44.47329409675314
8076;29.2814100567454
8077;34.49846936193889
8078;33.83157200265748
8079;19.996477630062632
8080;30.305165647294718
8081;15.14231087324209
8082;25.38302751926938
8083;36.27471143841385
8084;53.77049406034063
8085;26.825384369398563
8086;36.71174810175131
8087;28.727681142658835
8088;32.69881559582763
8089;18.90024281974315
8090;38.66570669265775
8091;19.2874155296583
8092;27.06969607835307
8093;42.605969951507426
8094;34.83092448518879
8095;23.15676455749688
8096;46.525263859803715
8097;34.30711873315006
8098;53.61401058109926
8099;44.04497987355523
8100;34.82157647495478
8101;19.338310415603356
8102;23.256838711176492
8103;30.791088255017566
8104;21.828879745723846
8105;40.069361160376296
8106;34.04112875982677
8107;23.11119025378887
8108;39.64096439314659
8109;47.92301856695993
8110;30.480250580578748
8111;31.119189755789
8112;27.52925818604436
8113;25.573349900212584
8114;45.528649700302324
8115;36.4900159212083
8116;21.94554925756406
8117;32.49764375233139
8118;28.874672941283535
8119;19.704950965661336
8120;24.864416551965718
8121;27.63041945812844
8122;34.945389764349734
8123;25.313322901112485
8124;40.89092479006478
8125;48.61541046988913
8126;43.75418636065406
8127;39.12635105533023
8128;18.38739665873646
8129;26.43235797336983
8130;34.129173324763904
8131;31.66568645451792
8132;31.621042447135334
8133;41.31611147710844
8134;31.47240082471548
8135;29.93072114304408
8136;21.159191180863463
8137;46.06639484801253
8138;28.14888530485845
8139;23.70032318516226
8140;29.431947972862865
8141;23.30095583324232
8142;28.015264425164272
8143;40.55298174446483
8144;24.947676821977662
8145;15.13720993635397
8146;34.46769097561861
8147;32.99046241266888
8148;24.6863333482685
8149;54.21852442584858
8150;30.22836294746602
8151;25.20790993196399
8152;37.81731502772974
8153;32.94723975755122
8154;38.880546119641245
8155;18.519763062635782
8156;63.638835315824124
8157;20.58581474728736
8158;30.87779601372708
8159;26.116946080274634
8160;26.207765994878944
8161;30.873233551380793
8162;17.547008431211665
8163;19.202465582334447
8164;25.309747613345817
8165;17.218733405283597
8166;34.58276767427735
8167;27.11832469025966
8168;19.785759830373188
8169;33.83486934384519
8170;28.583756249221278
8171;10.725764203605326
8172;27.990023519287888
8173;35.495379787211256
8174;16.426712623218435
8175;19.941290973649846
8176;33.44574843588863
8177;34.47058702255916
8178;66.49454278620097
8179;40.37787206941024
8180;22.632870329422122
8181;23.779535521057436
8182;31.124703692013522
8183;36.69333117342225
8184;29.518977412317014
8185;26.58873254318316
8186;26.847282827536713
8187;35.26339922262079
8188;15.801130233597554
8189;47.960609775419385
8190;29.736343947782274
8191;33.461643470899105
8192;41.97570626883835
8193;30.416694938104182
8194;20.00268703227987
8195;43.36977370077636
8196;31.891511601381534
8197;18.104049591841008
8198;29.02942090012394
8199;23.287119898206782
8200;23.742593163102505
8201;32.3816572263251
8202;24.110998193248296
8203;39.165116830045335
8204;50.20386006770057
8205;28.5759290014769
8206;34.91834186728781
8207;32.921401691384524
8208;21.227045041888307
8209;30.739605746291698
8210;17.578536678902395
8211;17.5109251900581
8212;35.22734012955463
8213;40.602472334897435
8214;42.68595960213604
8215;30.97980831628091
8216;22.503072439146937
8217;37.46244646045746
8218;31.445721654110326
8219;35.19067535212994
8220;22.010691513083014
8221;30.256973187042362
8222;39.679457268102006
8223;16.904970193697874
8224;35.039501829139915
8225;26.326240388350996
8226;34.72507446867049
8227;34.504703957225146
8228;40.40827368487426
8229;32.98481209237713
8230;17.050081260736736
8231;19.508161401023372
8232;66.47799961335181
8233;18.200870145006675
8234;73.7625351286582
8235;35.477387486073994
8236;30.074059310006618
8237;36.45983322774245
8238;27.542168592579447
8239;26.445965691791322
8240;49.52486682474142
8241;36.34368421718135
8242;24.01764963775411
8243;30.718358465085956
8244;33.96642301796872
8245;31.50996330280773
8246;37.07410804886527
8247;20.15563151331474
8248;21.984155423442473
8249;24.23361329567073
8250;38.428341862625174
8251;25.1623071258183
8252;29.25210088305069
8253;27.471979858838978
8254;28.8944905856981
8255;35.72339140297722
8256;36.942261510612305
8257;25.25191286880373
8258;33.74046362149162
8259;53.13379241700594
8260;98.77737039824966
8261;32.79712661251132
8262;27.78092989550108
8263;30.718925470923907
8264;25.76363524251305
8265;100.0
8266;43.99334944894093
8267;44.21462445816561
8268;33.50341072122773
8269;24.171005250007347
8270;29.99080017356861
8271;25.99387926066088
8272;36.16505175772702
8273;49.64176149432474
8274;22.441162884061402
8275;38.86130240607014
8276;21.14946290552635
8277;43.064724402775354
8278;39.51921734018266
8279;28.584743348758945
8280;32.89806859367304
8281;42.68128017630758
8282;32.561048655900436
8283;43.68476060078243
8284;19.114741352645538
8285;30.7147419699603
8286;30.205197080275358
8287;38.8061989310514
8288;28.058171747290032
8289;30.234140077943255
8290;32.80334767676526
8291;30.189577646770076
8292;20.56331627441083
8293;29.10723124284903
8294;26.43980067590962
8295;41.80585346819748
8296;12.881342181737493
8297;15.27539833469929
8298;37.726436331757945
8299;35.69011101078354
8300;49.555595859272714
8301;49.60308528535164
8302;32.125023522296615
8303;36.51782752165922
8304;27.74712437291337
8305;37.621348305884084
8306;33.35098766042859
8307;27.440670523876378
8308;40.31787940052895
8309;16.2665460829908
8310;27.176645131704603
8311;42.74484031439342
8312;39.25574152872051
8313;25.20975593009146
8314;26.558633054181936
8315;38.686678101951394
8316;40.56988905747926
8317;31.148349924678076
8318;16.7382283162477
8319;50.48219081519909
8320;23.71003011684738
8321;31.872282541618134
8322;34.29616426954689
8323;28.75544519449994
8324;40.05269104290815
8325;39.891558084936854
8326;36.44360177534369
8327;30.817846297301433
8328;34.105072486553695
8329;35.26844495225923
8330;30.38604548190739
8331;28.499672552316387
8332;43.553117744474456
8333;25.001648101218578
8334;31.990511725724495
8335;14.224759698277659
8336;25.31977070485817
8337;39.096409958180104
8338;19.48301401389547
8339;30.066293141131496
8340;40.591679731701205
8341;45.357010394813365
8342;26.357517400170714
8343;32.49808245286279
8344;27.67609655164029
8345;34.26449359451442
8346;63.42908920265356
8347;100.0
8348;32.21251715481823
8349;33.11715347646461
8350;33.549625460997746
8351;27.078271100378927
8352;22.650083854676584
8353;13.817321469057164
8354;30.419296779275477
8355;25.174070774566875
8356;40.421861642736076
8357;30.59756517047153
8358;28.272653342650518
8359;44.908081853603406
8360;34.14617803016963
8361;11.42285958612791
8362;17.807651359308277
8363;45.76902905012204
8364;97.27162145722394
